,Name,Estimate_Score
8199,Enemy of the State,3.6019
8200,Spriggan,3.6019
8201,Sonatine,3.6019
8202,Fire on the Amazon,3.6019
8203,Acacia,3.6019
8204,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,3.6019
8205,The Best Years of Our Lives,3.6019
8206,Southie,3.6019
8207,Life After All,3.6019
8208,The Package,3.6019
8209,Cock & Bull Story,3.6019
8210,Kiss Me Deadly,3.6019
8211,A Family Thing,3.6019
8212,Wax Mask,3.6019
8213,Martin Scorsese Presents: The Blues: A Musical Journey,3.6019
8214,I Dreamed of Africa,3.6019
8215,Spawn 3: The Ultimate Battle,3.6019
8216,My Blue Heaven,3.6019
8217,They,3.6019
8218,Snake in Eagle's Shadow,3.6019
8219,The Guyver,3.6019
8220,French & Saunders: Back with a Vengeance,3.6019
8221,Chicago: City of the Century: American Experience,3.6019
8222,Ridicule,3.6019
8223,The Belly of an Architect,3.6019
8224,Where the Buffalo Roam,3.6019
8225,The Chamber,3.6019
8226,Kavanagh Q.C.: Diplomatic Baggage,3.6019
8227,Suicide Kings,3.6019
8228,Fuehrer Ex,3.6019
8229,NBA Ultimate Jordan: 20th Anniversary Collector's Edition,3.6019
8230,Ryan Adams: Live in Jamaica: Music in High Places,3.6019
8231,Money Train,3.6019
8232,Dilwale Dulhania Le Jayenge,3.6019
8233,Macross 2: The Movie,3.6019
8234,Deadline,3.6019
8235,Lion of the Desert,3.6019
8236,Love and the Frenchwoman,3.6019
8237,Beauty and the Beast,3.6019
8238,Jubei Chan 2: The Counter Attack of Siberia Yagyu,3.6019
8239,Fear Dot Com,3.6019
8240,New Port South,3.6019
8241,Spent,3.6019
8242,Journey of Man,3.6019
8243,Murder at the Presidio,3.6019
8244,Dickie Roberts: Former Child Star,3.6019
8245,Company Business,3.6019
8246,Meantime,3.6019
8247,Miracle on 34th Street,3.6019
8248,High Tension,3.6019
8249,Hook'd Up,3.6019
8250,Johnny Mnemonic,3.6019
8251,Janet: Live in Hawaii,3.6019
8252,Cambridge Spies,3.6019
8253,La Femme Musketeer,3.6019
8254,Gypsy,3.6019
8255,The Idiot,3.6019
8256,Mansfield Park,3.6019
8257,Why Has Bodhi Dharma Left for the East?,3.6019
8258,Willy Wonka & the Chocolate Factory,3.6019
8259,The Bostonians,3.6019
8260,The Jacket,3.6019
8261,War Photographer,3.6019
8262,Profiler: Season 4,3.6019
8263,Don't Tell Anyone,3.6019
8264,The Crow,3.6019
8265,Zorba the Greek,3.6019
8266,Wedding in Galilee,3.6019
8267,Dracula: The Dark Prince,3.6019
8268,The Karate Kid Part III / The Next Karate Kid,3.6019
8269,Desk Set,3.6019
8270,Dragnet,3.6019
8271,Bad Company,3.6019
8272,Myths and Logic of Shaolin Kung Fu,3.6019
8273,Patricia Routledge in Three Portraits,3.6019
8274,Lost in Time,3.6019
8275,Man with the Screaming Brain,3.6019
8276,The Strange Love of Martha Ivers / Kirk Douglas on Film: Double Feature,3.6019
8277,The Films of Charles & Ray Eames,3.6019
8278,The Reckoning,3.6019
8279,Poison Ivy,3.6019
8280,Prime Cut,3.6019
8281,Final Voyage,3.6019
8282,The Evening Star,3.6019
8283,A Patch of Blue,3.6019
8284,C.S. Lewis: The Magic Never Ends,3.6019
8285,The Virgin Suicides,3.6019
8286,Casque d'Or,3.6019
8287,Survivor: Season 1: The Greatest and Most Outrageous Moments,3.6019
8288,Deadly Species,3.6019
8289,Life Beyond Earth,3.6019
8290,Iria: Zeiram the Animation,3.6019
8291,Unchained Memories: Slave Narratives,3.6019
8292,Cast Away,3.6019
8293,Slasher,3.6019
8294,Joe's Apartment,3.6019
8295,The Real World: Las Vegas,3.6019
8296,Door to Door,3.6019
8297,Freddy vs. Jason: Bonus Material,3.6019
8298,Pendulum,3.6019
8299,A Lot Like Love,3.6019
8300,INXS: The Best of INXS: I'm Only Looking,3.6019
8301,Tom Sawyer,3.6019
8302,Dream for an Insomniac,3.6019
8303,A Place in the Sun,3.6019
8304,Enter the Fat Dragon,3.6019
8305,Call Me Madam,3.6019
8306,The Short Films of David Lynch,3.6019
8307,Futuresport,3.6019
8308,Jacob the Liar,3.6019
8309,This Boy's Life,3.6019
8310,Bullets of Love,3.6019
8311,The Heist,3.6019
8312,A Good Baby,3.6019
8313,The Gatekeeper,3.6019
8314,Tales from the Crypt: Season 2,3.6019
8315,Mango Kiss,3.6019
8316,The Twilight Zone: Vol. 32,3.6019
8317,Lexx: Series 4,3.6019
8318,Virtual Encounters,3.6019
8319,Timelock,3.6019
8320,Christina Aguilera: My Reflection,3.6019
8321,Just One of the Girls,3.6019
8322,The Forbidden Dance Is Lambada,3.6019
8323,El Bola,3.6019
8324,Gladiator: Bonus Material,3.6019
8325,The Road to Bali,3.6019
8326,Sorcerer on the Rocks,3.6019
8327,Little Nemo: Adventures in Slumberland,3.6019
8328,Billy Blanks: Tae Bo: Contact 1,3.6019
8329,Every Which Way But Loose,3.6019
8330,Great Lodges of the National Parks: Grand Lodges / Canyon Lodges,3.6019
8331,Betty Blue,3.6019
8332,Extreme Engineering: Building Hong Kong's Airport,3.6019
8333,Buffy the Vampire Slayer: Season 7,3.6019
8334,UFOs and Aliens,3.6019
8335,Psychopath,3.6019
8336,The Bad News Bears Go to Japan!,3.6019
8337,Italian Movie,3.6019
8338,Twilight of the Ice Nymphs / Archangel,3.6019
8339,Burn Up Excess: Vol. 4: The Case of the Black Diamonds,3.6019
8340,Goodnight Moon,3.6019
8341,The Birds,3.6019
8342,Chasing Holden,3.6019
8343,Mulholland Drive,3.6019
8344,Shoot or Be Shot,3.6019
8345,Edge of Seventeen,3.6019
8346,Mind Meld: Secrets Behind the Voyage of a Lifetime,3.6019
8347,World War I in Color,3.6019
8348,Tears of the Sun,3.6019
8349,Bush Family Fortunes: The Best Democracy Money Can Buy,3.6019
8350,Barney Miller: Season 1,3.6019
8351,Billy Blanks: Tae Bo Strength & Power,3.6019
8352,Mad Dog Time,3.6019
8353,Batman Beyond: School Dayz / Spellbound,3.6019
8354,Queen: Greatest Video Hits 2,3.6019
8355,The House of Yes,3.6019
8356,Squirm,3.6019
8357,The Peace Hotel,3.6019
8358,Babylon 5: The Gathering,3.6019
8359,Rides: Season 1,3.6019
8360,Violent Cop,3.6019
8361,When a Stranger Calls,3.6019
8362,Mr. Hobbs Takes a Vacation,3.6019
8363,Toby Tyler,3.6019
8364,'Allo 'Allo!: Series 3,3.6019
8365,Puppetry of the Penis,3.6019
8366,DeepStar Six,3.6019
8367,Imaginary Heroes,3.6019
8368,Leonard Bernstein: Reaching for the Note,3.6019
8369,Dora the Explorer: Dora's Map Adventures,3.6019
8370,Loose Cannons,3.6019
8371,Tomie Replay,3.6019
8372,Dark Shadows: Vol. 5,3.6019
8373,Hell House,3.6019
8374,Killing Zoe,3.6019
8375,Scooby-Doo in Arabian Nights,3.6019
8376,Innocents,3.6019
8377,Tom Jones,3.6019
8378,The Locket,3.6019
8379,Kairee,3.6019
8380,Housesitter,3.6019
8381,Son of Paleface,3.6019
8382,Fast Sofa,3.6019
8383,The Matrix,3.6019
8384,Mystery Train,3.6019
8385,The Guilty,3.6019
8386,Flight of the Intruder,3.6019
8387,The Thing,3.6019
8388,A Woman Under the Influence,3.6019
8389,Blackjack,3.6019
8390,Cheerleader Ninjas,3.6019
8391,The Apple,3.6019
8392,Murder by Decree,3.6019
8393,The One,3.6019
8394,Sigmund and the Sea Monsters,3.6019
8395,The Preacher's Wife,3.6019
8396,Best Motoring: Fuji Fast!,3.6019
8397,Deep Rising,3.6019
8398,Suburban Madness,3.6019
8399,Traffic,3.6019
8400,Silver Hawk,3.6019
8401,The Insider,3.6019
8402,Sam Kinison: Breaking the Rules,3.6019
8403,Jack the Bear,3.6019
8404,The Chronological Donald: Vol. 1,3.6019
8405,Amistad,3.6019
8406,Martian Successor Nadesico: The Motion Picture: Prince of Darkness,3.6019
8407,Stanley & Iris,3.6019
8408,Critical Condition,3.6019
8409,The Bride with White Hair,3.6019
8410,Eric Clapton & Friends: Live 1986,3.6019
8411,Dead Silence,3.6019
8412,All in the Family: Season 1,3.6019
8413,Xena: Warrior Princess: Season 1,3.6019
8414,Friday the 13th: Part 6: Jason Lives,3.6019
8415,Iris,3.6019
8416,Journey: Greatest Hits DVD 1978-1997,3.6019
8417,A Lady Takes a Chance,3.6019
8418,Don't Look Now,3.6019
8419,Never Cry Wolf,3.6019
8420,Highlander 3: The Final Dimension,3.6019
8421,Sound of the Sea,3.6019
8422,Barbary Coast,3.6019
8423,Three Kings,3.6019
8424,Trial,3.6019
8425,Godmoney,3.6019
8426,What About Bob?,3.6019
8427,Uzumaki,3.6019
8428,Aftermath / Genesis: Double Feature,3.6019
8429,Intolerable Cruelty,3.6019
8430,Return of the Killer Tomatoes,3.6019
8431,House of Cards,3.6019
8432,V-Day: Until the Violence Stops,3.6019
8433,Octopus 2: River of Fear,3.6019
8434,WWF: Hell Yeah: Stone Cold's Saga Continues,3.6019
8435,Superfly,3.6019
8436,Fidel: The Castro Project,3.6019
8437,Sherlock Holmes: The House of Fear,3.6019
8438,In Search of Shakespeare,3.6019
8439,Foreign Land,3.6019
8440,Last Hero In China,3.6019
8441,Mondo Bizarro / Mondo Freudo: Double Feature,3.6019
8442,Killer Condom,3.6019
8443,To Be or Not To Be,3.6019
8444,Big Daddy,3.6019
8445,Unknown Peter Sellers,3.6019
8446,Kronos,3.6019
8447,Ruthless People,3.6019
8448,Cenizas del Paraiso,3.6019
8449,Bikini Summer 2,3.6019
8450,In the Shadows,3.6019
8451,Dean Martin: The One and Only,3.6019
8452,A Perfect Murder,3.6019
8453,South Park: Season 6,3.6019
8454,The Off Season,3.6019
8455,Erotica,3.6019
8456,Just Cause,3.6019
8457,Boyfriends & Girlfriends,3.6019
8458,Bjork: MTV: Unplugged & Live,3.6019
8459,Superman III,3.6019
8460,The Indian in the Cupboard,3.6019
8461,Black Point,3.6019
8462,Dragon Ball: King Piccolo Saga: Part 1,3.6019
8463,Valmont,3.6019
8464,The Opponent,3.6019
8465,Man of the House,3.6019
8466,The Man Who Wasn't There,3.6019
8467,SCTV Network 90: Vol. 1,3.6019
8468,Guns N' Roses: Welcome to the Videos,3.6019
8469,Robert Johnson: The Search for Robert Johnson,3.6019
8470,Slap Shot 2: Breaking the Ice,3.6019
8471,Point of No Return,3.6019
8472,The Black Pirate,3.6019
8473,Jeff Foxworthy: You Might Be a Redneck / Check Your Neck,3.6019
8474,Shakespeare Comedies: The Taming of the Shrew,3.6019
8475,Spider's Web,3.6019
8476,Creature from the Black Lagoon: Special Edition,3.6019
8477,The Acid House,3.6019
8478,The Fox and the Hound,3.6019
8479,The Last Samurai: Bonus Material,3.6019
8480,The Trial of the Incredible Hulk,3.6019
8481,Dragon Half,3.6019
8482,100 Mile Rule,3.6019
8483,Dragon Ball Z: Androids,3.6019
8484,Madame Butterfly,3.6019
8485,Balto 3: Wings of Change,3.6019
8486,Dark Days,3.6019
8487,The House of Eliott: Series 1,3.6019
8488,Harold Robbins' Body Parts,3.6019
8489,Schoolhouse Rock!: Special 30th Anniversary Edition: Bonus Material,3.6019
8490,Eurotrip,3.6019
8491,The Dancer Upstairs,3.6019
8492,Fat Albert's Greatest Hits: The Ultimate Collection,3.6019
8493,Mango Souffle,3.6019
8494,Miss Cast Away and the Island Girls,3.6019
8495,The Mangler 2,3.6019
8496,Thief of Hearts,3.6019
8497,Stander,3.6019
8498,Weird Al Yankovic: The Ultimate Video Collection,3.6019
8499,Profiler: Season 3,3.6019
8500,Flamenco,3.6019
8501,Sense and Sensibility,3.6019
8502,Fletch,3.6019
8503,Dragon Ball Z: Garlic Jr.,3.6019
8504,The Big Lebowski,3.6019
8505,Michael Jackson: Video Greatest Hits: History #2,3.6019
8506,Girl from Rio,3.6019
8507,The Bela Lugosi Collection: Murders in Rue Morgue / The Black Cat / The Raven,3.6019
8508,Raw Deal,3.6019
8509,Chaplin: The Collection: Vol. 1,3.6019
8510,Battlefield Baseball,3.6019
8511,The Magnificent Ambersons,3.6019
8512,The Forsaken,3.6019
8513,Ishq,3.6019
8514,Autumn Sonata,3.6019
8515,The Naughty Stewardesses,3.6019
8516,Kiss Them for Me,3.6019
8517,Mifune,3.6019
8518,High Heels and Low Lifes,3.6019
8519,My Stepmother is an Alien,3.6019
8520,Hetty Wainthropp Investigates: Series 1,3.6019
8521,Alien 3: Collector's Edition,3.6019
8522,Consequence,3.6019
8523,The Key: Special Edition,3.6019
8524,Alexander Nevsky,3.6019
8525,Napoleon & Samantha,3.6019
8526,Crank Yankers: Season 2: Vol. 1,3.6019
8527,That Was Then .. This is Now,3.6019
8528,The Great White Hope,3.6019
8529,You Are Here,3.6019
8530,e-Dreams,3.6019
8531,The Russia House,3.6019
8532,Lost Highway,3.6019
8533,Sam Kinison: Family Entertainment Hour,3.6019
8534,Strait Jacket,3.6019
8535,The Million Dollar Hotel,3.6019
8536,Railroaded,3.6019
8537,K-Hole,3.6019
8538,Mystery Science Theater 3000: Mr. B's Lost Shorts,3.6019
8539,Fellini: I'm a Born Liar,3.6019
8540,Red Planet,3.6019
8541,Zoolander,3.6019
8542,Gokusen,3.6019
8543,North Shore,3.6019
8544,The Day After Tomorrow,3.6019
8545,Outlaw Star: Vol. 3,3.6019
8546,Sidney Poitier: One Bright Light,3.6019
8547,Chop Socky: Cinema Hong Kong,3.6019
8548,Dazed and Confused,3.6019
8549,A.M. and P.M. Yoga,3.6019
8550,The Filth and the Fury: A Sex Pistols Film,3.6019
8551,Sasquatch,3.6019
8552,Sonic the Hedgehog: The Movie,3.6019
8553,Il Posto,3.6019
8554,Pollyanna,3.6019
8555,Circus,3.6019
8556,Baki the Grappler,3.6019
8557,Walking Tall: Part II,3.6019
8558,The Cliburn: Playing on the Edge,3.6019
8559,The Third Wheel,3.6019
8560,The Guyver,3.6019
8561,Osmosis Jones,3.6019
8562,Screwed,3.6019
8563,Curious George Rides a Bike,3.6019
8564,Sopranos Unauthorized: Shooting Sites Uncovered,3.6019
8565,A Paradise Under the Stars,3.6019
8566,House Calls,3.6019
8567,All Creatures Great and Small: Series 2,3.6019
8568,The Ultimate Beginner Series: Electric Guitar Basics,3.6019
8569,Ruth Rendell: Road Rage,3.6019
8570,Penny Serenade,3.6019
8571,The Blood Oranges,3.6019
8572,The Seagull's Laughter,3.6019
8573,In Enemy Hands,3.6019
8574,Calamity Jane,3.6019
8575,Whirlpool,3.6019
8576,Smokers Only,3.6019
8577,Umberto D.,3.6019
8578,The Wanderers,3.6019
8579,Eddie Izzard: Definite Article,3.6019
8580,Sealab 2021: Season 3,3.6019
8581,The Best of Friends: Season 3,3.6019
8582,The Last Warrior,3.6019
8583,Darkman,3.6019
8584,French & Saunders: Gentlemen Prefer French & Saunders,3.6019
8585,Follow That Dream,3.6019
8586,Carl Perkins and Friends,3.6019
8587,The End of Suburbia,3.6019
8588,Babylon 5: In the Beginning,3.6019
8589,Around the World in 80 Days: Special Edition,3.6019
8590,Monarch of the Glen: Series 1,3.6019
8591,Red Rock West,3.6019
8592,Tumbleweeds,3.6019
8593,Directors: Barbra Streisand,3.6019
8594,Lord Stanley's Cup: Hockey's Ultimate Prize,3.6019
8595,The Bernie Mac Show: Season 1,3.6019
8596,Xena: Warrior Princess: Season 4,3.6019
8597,The Cool and the Crazy,3.6019
8598,The Aviator: Bonus Material,3.6019
8599,Plaza Suite,3.6019
8600,Alley Cats,3.6019
8601,Wiseguy: Prey for the City,3.6019
8602,Deep Shock,3.6019
8603,Crazy People,3.6019
8604,Fists and Guts,3.6019
8605,Band of Brothers,3.6019
8606,The Hills Have Eyes 2,3.6019
8607,Mystery Science Theater 3000: The Crawling Hand,3.6019
8608,The Pretender: Season 2,3.6019
8609,Paul Taylor: Dancemaker,3.6019
8610,Wild Orchid,3.6019
8611,The Irish R.M.: Series 1,3.6019
8612,Harmagedon,3.6019
8613,The Land Before Time X: The Great Longneck Migration,3.6019
8614,Night Falls on Manhattan,3.6019
8615,Degrassi Junior High: Season 2,3.6019
8616,Paris When it Sizzles,3.6019
8617,Eurythmics: Sweet Dreams,3.6019
8618,Blue Seed,3.6019
8619,Sharpe 1: Sharpe's Rifles,3.6019
8620,Pauline at the Beach,3.6019
8621,Amazing Earth,3.6019
8622,Missing in Action,3.6019
8623,Diabolique,3.6019
8624,Sex and the Single Mom,3.6019
8625,Vovochka,3.6019
8626,Joe,3.6019
8627,The Watermelon Woman,3.6019
8628,'Allo 'Allo!: Series 1,3.6019
8629,Nazca: Blood Rivals,3.6019
8630,The Best of Bud Abbott & Lou Costello: Vol. 3,3.6019
8631,George Carlin Again!,3.6019
8632,Trauma,3.6019
8633,A Man Called Horse,3.6019
8634,The Allman Brothers Band: Live at Great Woods,3.6019
8635,Queens Logic,3.6019
8636,Frog-g-g!,3.6019
8637,Time Out With Britney Spears,3.6019
8638,The Ultimate Beginner Series: Acoustic Guitar Basics,3.6019
8639,Painted Lady (Masterpiece Theatre),3.6019
8640,Cosi,3.6019
8641,Taal,3.6019
8642,Excalibur,3.6019
8643,Car Wash,3.6019
8644,The Place Promised in Our Early Days,3.6019
8645,T.J. Hooker: Seasons 1 & 2,3.6019
8646,Christine: Special Edition,3.6019
8647,Lou Reed: Rock & Roll Heart,3.6019
8648,The Thin Blue Lie,3.6019
8649,Where the Red Fern Grows,3.6019
8650,Beauty and the Beast: Special Edition: Bonus Material,3.6019
8651,Oliver Twist,3.6019
8652,Cartoon Crazys: Banned and Censored,3.6019
8653,Caught on a Train,3.6019
8654,Gundam Movie II,3.6019
8655,Wild Reeds,3.6019
8656,A Separate Peace,3.6019
8657,Servants of Twilight,3.6019
8658,The Secret Garden,3.6019
8659,Bobby Darin: Beyond the Song,3.6019
8660,Homicidal,3.6019
8661,Lemony Snicket's A Series of Unfortunate Events,3.6019
8662,Creepshow 2,3.6019
8663,National Geographic: Dinosaur Hunters: Secrets of the Gobi Desert,3.6019
8664,Of Human Bondage,3.6019
8665,Hell's Gate,3.6019
8666,House II: The Second Story,3.6019
8667,Fairly Oddparents: School's Out! The Musical,3.6019
8668,Hype,3.6019
8669,Jam Miami: A Celebration of Latin Jazz,3.6019
8670,Extreme Days,3.6019
8671,Camp Nowhere,3.6019
8672,Color Me Blood Red,3.6019
8673,MASH: Season 1,3.6019
8674,The Omen Legacy,3.6019
8675,Irresponsible Captain Tylor OVA,3.6019
8676,Day of the Dead,3.6019
8677,The Basket,3.6019
8678,The Front Page,3.6019
8679,Lakshya,3.6019
8680,Gotti,3.6019
8681,U.S. Seals: Dead or Alive,3.6019
8682,Young Master,3.6019
8683,Robert Townsend: Partners in Crime: Vol. 3,3.6019
8684,The Life and Times of Steve Marriott,3.6019
8685,Alien from L.A.,3.6019
8686,Earth / The End of St. Petersburg / Chess Fever: Triple Feature,3.6019
8687,The Bitter Tears of Petra Von Kant,3.6019
8688,South Park: Season 5,3.6019
8689,The Prowler,3.6019
8690,Up Against Amanda,3.6019
8691,Ray Charles: Live at the Montreux Jazz Festival,3.6019
8692,A Connecticut Yankee in King Arthur's Court / The Emperor Waltz: Double Feature,3.6019
8693,Lemon Sky,3.6019
8694,Tony Hawk's Gigantic Skatepark Tour 2002,3.6019
8695,All Dogs Go to Heaven 2,3.6019
8696,Ullathai Allitha,3.6019
8697,Brainy Baby: ABC's,3.6019
8698,Touching Evil: Series 1,3.6019
8699,Star Trek: Voyager: Season 2,3.6019
8700,The Heartbreak Kid,3.6019
8701,Vampiyaz,3.6019
8702,The Cheerleaders Collection: Revenge of the Cheerleaders,3.6019
8703,The Best of Friends: Vol. 1,3.6019
8704,The Pallisers,3.6019
8705,Elmo's Magic Cookbook,3.6019
8706,Gilligan's Island: Season 3,3.6019
8707,In the Line of Duty 3,3.6019
8708,Steely Dan: Two Against Nature,3.6019
8709,Shamus,3.6019
8710,Demetrius and the Gladiators,3.6019
8711,Future War,3.6019
8712,Fair Game,3.6019
8713,The Land Before Time,3.6019
8714,Charlotte Church: Voice of an Angel in Concert,3.6019
8715,Dark Shadows: Vol. 2,3.6019
8716,Close Encounters of the Third Kind,3.6019
8717,Buffalo Girls,3.6019
8718,Janice Beard: 45 WPM,3.6019
8719,Persuasion,3.6019
8720,Going Overboard,3.6019
8721,The Debut,3.6019
8722,Garfield: Travel Adventures,3.6019
8723,National Geographic: The Search for Kennedy's PT 109,3.6019
8724,Lassie,3.6019
8725,Failan,3.6019
8726,Cradle 2 the Grave,3.6019
8727,Monsieur Beaucaire / Where There's Life: Double Feature,3.6019
8728,Bye Bye Love,3.6019
8729,Jeff Foxworthy's Comedy Classics,3.6019
8730,American Dreams: Season 1,3.6019
8731,Puff the Magic Dragon / Gulliver's Travels,3.6019
8732,Parasite Dolls,3.6019
8733,Lonesome Dove: The Series,3.6019
8734,Bela Lugosi: The Gorilla / Nabonga,3.6019
8735,Dead Man,3.6019
8736,Renegade: Season 1,3.6019
8737,Seducing Maarya,3.6019
8738,The End Times,3.6019
8739,The Killing Fields,3.6019
8740,Rumpole of the Bailey: Series 3,3.6019
8741,I've Heard the Mermaids Singing,3.6019
8742,Globe Trekker: Brazil,3.6019
8743,Boy Meets World: Season 2,3.6019
8744,Mother Night,3.6019
8745,The Paradine Case,3.6019
8746,A Smile Like Yours,3.6019
8747,L.A. Law: The Movie,3.6019
8748,The Running Man,3.6019
8749,Golden Years,3.6019
8750,The Italians,3.6019
8751,Arlington Road,3.6019
8752,Anne Frank Remembered,3.6019
8753,Sherlock Holmes: Terror by Night,3.6019
8754,Pecker,3.6019
8755,Backtrack,3.6019
8756,Clerks: Bonus Material,3.6019
8757,Sagwa: Feline Friends and Family,3.6019
8758,Butch Camp,3.6019
8759,Classic Sci-Fi Movies: In the Year 2889 / They Came From Beyond Space / Teenagers From Outer Space,3.6019
8760,Reagan: American Experience,3.6019
8761,Mythical Detective Loki Ragnarok,3.6019
8762,Entourage: Season 1,3.6019
8763,The Fraternity,3.6019
8764,Easy Rider,3.6019
8765,Bride of the Wind,3.6019
8766,Magic Knight Rayearth 2,3.6019
8767,Animals Are Beautiful People,3.6019
8768,Gilmore Girls: Season 2,3.6019
8769,Dance with a Stranger,3.6019
8770,Dance with the Devil,3.6019
8771,Murder!,3.6019
8772,Moon Over Broadway,3.6019
8773,I Love You Baby,3.6019
8774,State Fair,3.6019
8775,Dead Tired,3.6019
8776,Bad Trip,3.6019
8777,A Man in Uniform,3.6019
8778,Last Orders,3.6019
8779,Mindstorm,3.6019
8780,Facing Windows,3.6019
8781,Behind the Red Door,3.6019
8782,Belly,3.6019
8783,Sarafina!,3.6019
8784,How to Kill Your Neighbor's Dog,3.6019
8785,Kavanagh Q.C.: Mute of Malice,3.6019
8786,House on the Edge of the Park,3.6019
8787,Michael & Me,3.6019
8788,Without Conscience,3.6019
8789,The Winning Season,3.6019
8790,The Inspector Lynley Mysteries: A Traitor to Memory,3.6019
8791,The Mouse on the Moon,3.6019
8792,Sidewalks of New York,3.6019
8793,The Pilot's Wife,3.6019
8794,Racing with the Moon,3.6019
8795,Further Tales of the City,3.6019
8796,Friday the 13th,3.6019
8797,Firestorm,3.6019
8798,Jhankaar Beats,3.6019
8799,Mahalia Jackson: The Power and the Glory,3.6019
8800,Steel Angel Kurumi,3.6019
8801,Hot Shot,3.6019
8802,Phone Booth,3.6019
8803,Ransom,3.6019
8804,Hot Shots! Part Deux,3.6019
8805,Rock Star,3.6019
8806,The Ox-Bow Incident,3.6019
8807,Secrets of War: Vietnam,3.6019
8808,Girlfight,3.6019
8809,Manchild: The Complete First Season,3.6019
8810,Hamara Dil Aapke Paas Hai,3.6019
8811,Farscape: The Peacekeeper Wars: Bonus Material,3.6019
8812,See Spot Run,3.6019
8813,Madea's Class Reunion,3.6019
8814,Texas Rangers,3.6019
8815,Love's Enduring Promise,3.6019
8816,The Pebble and the Penguin,3.6019
8817,Sesame Street: Elmo's World: Wild Wild West,3.6019
8818,Highway to Heaven: Season 2,3.6019
8819,Vaudeville,3.6019
8820,Mother India,3.6019
8821,This Old Cub,3.6019
8822,A Woman's a Helluva Thing,3.6019
8823,H.O.T.S.,3.6019
8824,Live Aid,3.6019
8825,Futurama: Vol. 3,3.6019
8826,The Grim Reaper,3.6019
8827,Turbulence 3: Heavy Metal (Special Edition),3.6019
8828,VeggieTales: The Toy That Saved Christmas,3.6019
8829,XChange,3.6019
8830,Mona Lisa Smile,3.6019
8831,Looney Tunes: Stranger Than Fiction,3.6019
8832,Dawn of the Dead: Documentaries,3.6019
8833,Eye of the Killer,3.6019
8834,Grateful Dead: Ticket to New Year's,3.6019
8835,Cheers: Season 3,3.6019
8836,Miss Marple Mysteries: A Pocketful of Rye,3.6019
8837,Passport to Paris,3.6019
8838,Johnny Cash: The Anthology,3.6019
8839,Tsukihime Lunar Legend,3.6019
8840,Rise of the Undead,3.6019
8841,Marmalade Boy: Ultimate Scrapbook: Vol. 2,3.6019
8842,Royal Wedding,3.6019
8843,Bad Girls,3.6019
8844,Ski Movie II: High Society,3.6019
8845,Black Sheep,3.6019
8846,Sheryl Crow: Rockin' the Globe Live,3.6019
8847,Robbie the Reindeer in Hooves of Fire and the Legend of the Lost Tribe,3.6019
8848,Detroit 9000,3.6019
8849,Sweet Home Alabama,3.6019
8850,Beethoven: Symphony No. 9: Karajan,3.6019
8851,Rugrats All Grown Up: Growing Up Changes Everything,3.6019
8852,Ajnabee,3.6019
8853,All About Lily Chou-Chou,3.6019
8854,Weekend,3.6019
8855,Golfballs!,3.6019
8856,Duplex (Full-screen),3.6019
8857,The Hulk: Bonus Material,3.6019
8858,Money Talks,3.6019
8859,Howards End,3.6019
8860,Courage Under Fire,3.6019
8861,She's All That,3.6019
8862,Jay-Z: Fade to Black,3.6019
8863,Inu-Yasha: The Movie: Affections Touching Across Time,3.6019
8864,Mysteries of the Deep: Legendary Shipwrecks: Lost Ships of the Mediterranean,3.6019
8865,Decasia: The State of Decay,3.6019
8866,Impact,3.6019
8867,Fullmetal Alchemist,3.6019
8868,Suicide Club,3.6019
8869,Born on the Fourth of July,3.6019
8870,Bloodfist 6: Ground Zero,3.6019
8871,Legend of the Red Dragon,3.6019
8872,Nature: Sharks,3.6019
8873,Head-On,3.6019
8874,Selena,3.6019
8875,The Real Blonde,3.6019
8876,Fortress 2,3.6019
8877,H.R. Pufnstuf,3.6019
8878,The Skulls,3.6019
8879,Hello Kitty Becomes a Princess,3.6019
8880,Beneath the 12-Mile Reef,3.6019
8881,The Three Stooges: Greatest Hits & Rarities,3.6019
8882,Promises,3.6019
8883,Mystery Science Theater 3000: Boggy Creek II: And the Legend Continues,3.6019
8884,Point of Origin,3.6019
8885,Kill!,3.6019
8886,The Atomic Cafe,3.6019
8887,Garage Days,3.6019
8888,Jay Jay the Jet Plane: Supersonic Pals,3.6019
8889,The Contender,3.6019
8890,The Browning Version,3.6019
8891,Australia the Beautiful,3.6019
8892,Glengarry Glen Ross,3.6019
8893,Dead Man Walking,3.6019
8894,First Shot,3.6019
8895,Babe,3.6019
8896,The Return of Sherlock Holmes,3.6019
8897,Murphy Brown: Season 1,3.6019
8898,Bruce Lee's Jeet Kune Do,3.6019
8899,Once Upon a Time in America,3.6019
8900,Entrails of a Beautiful Woman,3.6019
8901,Mary Reilly,3.6019
8902,Frozen in Fear,3.6019
8903,A Woman Hunted,3.6019
8904,King of the Jungle,3.6019
8905,Lilo and Stitch 2,3.6019
8906,Blade Runner,3.6019
8907,Sleepwalkers,3.6019
8908,The Amazing Adventure,3.6019
8909,Denise Austin: Power Yoga Plus,3.6019
8910,School Ties,3.6019
8911,Spetters,3.6019
8912,Baby Galileo: Discovering the Sky,3.6019
8913,Hendrix,3.6019
8914,Krush Groove,3.6019
8915,Chachi 420,3.6019
8916,A Very British Coup,3.6019
8917,Man of the Year,3.6019
8918,Play It to the Bone,3.6019
