Cust_Id,Rating,Timestamp,Movie_Id
363112,4,2005-02-15,13629
2044772,3,2005-05-07,413
1979488,3,2004-06-22,9645
175331,5,2004-07-19,5897
1868772,4,2005-02-06,3058
51745,4,2004-08-26,14621
2108102,4,2005-08-14,6972
1241676,2,2004-02-02,4753
523462,4,2003-12-05,6243
1196870,4,2003-01-18,16236
2301810,5,2004-08-07,8019
462344,4,2004-03-09,3078
892147,4,2003-06-28,798
1850241,5,2005-03-25,2452
1064554,4,2004-11-15,14527
1977612,1,2004-06-21,16740
2519397,4,2003-05-13,17088
2186820,3,2005-11-17,12071
2309157,5,2005-06-10,9617
463042,3,2005-10-10,12672
944245,4,2005-03-16,11398
1759886,5,2005-06-29,14890
713608,3,2005-02-27,11218
881913,4,2003-09-11,5656
959035,4,2003-11-07,5050
1832121,4,2004-11-01,3840
200192,1,2003-10-28,4056
186977,5,2004-03-25,17023
2470589,3,2005-08-16,3079
5568,3,2005-06-04,14916
904354,5,2004-09-20,660
521765,3,2004-11-02,14606
2378794,1,2005-06-11,16605
2443163,3,2005-11-11,17100
1376322,5,2005-03-07,14103
255075,3,2005-04-22,1307
2200487,1,2005-05-24,10625
633235,3,2004-11-06,468
65972,2,2003-09-27,8806
1693895,4,2004-07-06,6408
541569,1,2003-11-23,10152
934647,4,2005-06-06,17221
1998128,4,2003-07-16,15114
829713,3,2004-07-04,4996
327808,5,2005-03-07,2800
2408399,4,2005-04-05,9481
723011,4,2005-05-09,6615
1503800,2,2005-11-16,11696
1054137,2,2005-06-24,14403
2127429,4,2005-02-02,3285
934647,5,2005-08-26,3239
359340,3,2003-12-22,10928
893737,5,2005-10-12,1754
2167896,4,2003-06-24,11443
1407866,3,2003-03-18,7032
1734419,3,2005-02-03,2389
1429631,5,2004-08-16,9471
1872148,2,2005-05-02,15563
292335,3,2004-06-24,3017
407525,3,2005-09-18,12195
1634710,4,2005-07-22,12299
1670875,4,2005-10-09,9939
847615,5,2004-10-21,16201
2284552,4,2003-10-22,6223
785433,5,2004-06-27,15156
424728,4,2004-12-25,11521
610888,3,2001-05-02,16128
1715617,2,2005-09-15,9621
1157950,3,2005-10-21,16459
1507781,5,2003-07-07,9111
2117073,4,2004-03-28,13391
863973,3,2002-11-28,5788
2034090,3,2005-06-09,3728
2378815,3,2004-09-21,5318
2032698,4,2004-10-22,9471
2071782,5,2004-03-20,7875
503178,4,2001-01-14,3782
2348253,5,2003-06-11,940
179210,3,2004-08-10,15748
2201029,3,2005-05-11,15394
1187293,3,2001-11-09,692
857478,4,2003-09-05,11283
587812,3,2005-10-14,14545
1536769,3,2005-11-08,12931
37444,3,2005-11-05,10275
896996,4,2004-07-01,13728
1824044,3,2002-02-03,1902
643691,3,2003-06-22,3106
488494,4,2004-05-04,2112
518123,3,2004-03-01,9900
979954,3,2005-04-12,7545
2350329,3,2004-01-28,11325
2244916,3,2004-02-01,12785
262367,2,2000-03-28,77
1460653,3,2005-05-14,11132
696672,4,2002-04-08,3216
1349191,3,2005-06-13,10358
1102824,3,2005-10-06,199
1876443,2,2004-05-18,10123
922251,3,2005-11-26,9110
499257,5,2005-05-14,5738
1994785,5,2004-11-16,13636
822126,2,2004-09-04,14507
2550431,3,2005-08-31,16882
486017,2,2004-01-05,3638
1096159,5,2005-02-13,16788
1907534,4,2005-06-13,16139
1459699,3,2005-02-13,16384
2500094,5,2005-01-05,13081
1288954,5,2005-03-07,9051
733498,5,2005-07-24,9886
659697,4,2002-11-17,6552
744247,5,2005-01-30,4661
151926,5,2005-11-25,5621
2641278,3,2004-01-12,17358
1591705,5,2004-10-27,2290
1072055,3,2003-11-25,2200
997300,4,2005-05-05,2395
1119128,2,2004-07-27,11271
139852,3,2005-11-09,14056
2414529,4,2003-02-13,8687
500576,4,2004-12-11,15070
608829,4,2005-01-13,7624
282842,3,2004-12-27,11882
2150746,1,2004-05-05,11323
2396604,3,2005-12-07,11090
423969,4,2005-12-21,2771
897692,4,2004-06-28,6240
1473792,3,2003-01-02,2178
1203374,4,2004-11-02,2290
1722474,4,2005-08-17,16303
2633644,4,2004-06-03,5875
1860023,3,2005-10-25,17703
1114821,4,2005-08-30,5121
723983,3,2004-06-27,482
1720424,5,2004-08-01,14039
539844,3,2005-04-11,13705
2436179,2,2003-08-21,4670
1925306,4,2003-12-05,12668
241036,4,2002-10-06,1798
1106767,4,2004-03-31,13195
819240,2,2005-09-13,16380
519744,4,2004-12-31,8764
1851769,4,2005-08-11,12161
1364358,4,2002-08-09,2920
2322622,5,2005-10-30,17431
1561553,2,2002-03-04,4698
2407007,4,2005-07-31,3962
1046646,3,2005-09-22,6235
2603551,4,2005-08-14,7331
440723,3,2005-07-08,17346
1090771,4,2004-04-23,10730
756838,2,2003-06-05,6497
713349,5,2004-10-15,14550
1900912,4,2003-08-19,11376
59876,5,2004-01-19,14302
1505330,1,2004-07-08,5318
590607,3,2003-06-02,13959
121271,3,2004-06-07,16242
526149,4,2004-04-21,14203
152807,5,2005-02-24,5967
226577,3,2004-10-23,10170
943994,2,2005-10-05,4227
766064,5,2005-06-28,12493
2258417,3,2004-11-21,13488
880178,1,2004-07-09,2532
1709384,3,2005-01-13,5787
112119,4,2005-04-20,12232
2585641,4,2005-10-01,12690
2251669,4,2005-10-04,6859
401624,3,2005-07-21,9768
1109043,5,2004-05-28,9528
2069981,4,2003-11-13,10429
578076,5,2000-07-15,329
1428226,3,2005-03-04,989
2433978,3,2004-04-16,14131
1949871,2,2005-03-17,1314
707412,2,2005-07-25,58
1721795,3,2005-05-09,5571
1257665,3,2003-12-16,17215
58773,3,2005-07-15,10123
370641,2,2003-03-13,2800
2250574,3,2005-06-26,3624
1335436,4,2004-02-11,3670
1986819,4,2005-05-26,4315
1540782,3,2004-05-12,14538
394528,2,2003-11-07,7067
705904,4,2004-10-02,17002
1193794,3,2005-02-23,15953
2182670,5,2005-07-24,2660
1387099,5,2003-11-13,5656
644837,3,2005-02-24,6231
1823645,3,2002-08-18,6971
691272,5,2005-05-14,9800
1788855,5,2003-11-08,10162
2057718,5,2005-01-26,5496
1634992,3,2004-08-16,2252
1530876,3,2005-08-27,5154
2162659,3,2005-10-30,7852
2440605,4,2004-10-13,1174
2177128,3,2003-11-24,7048
621545,5,2004-05-11,12778
2292731,5,2004-10-19,940
2029168,4,2004-01-18,13542
1545709,3,2005-07-12,14042
2431438,5,2005-10-07,5239
2052030,4,2005-02-08,442
1049056,4,2005-08-04,2171
1408623,5,2004-10-05,9471
1991545,4,2005-12-21,6205
786127,3,2004-09-27,16721
373557,3,2002-07-28,3350
1878483,2,2004-01-01,12003
456715,3,2005-07-08,8301
324304,3,2004-02-17,2173
2509200,5,2004-03-03,11323
1557557,4,2004-12-02,7509
1162465,3,2002-07-29,13582
1895438,3,2005-04-26,15342
122175,3,2005-07-02,4260
997813,3,2005-07-29,14296
933091,2,2001-11-02,708
2230416,5,2002-06-11,5571
257118,5,2003-12-11,7882
1960785,3,2004-11-21,17482
1406873,5,2005-08-15,14550
1907714,3,2005-02-07,708
524390,4,2004-11-22,4912
1156245,4,2004-07-13,270
2133752,4,2004-12-02,7828
621462,5,2005-07-29,12582
1574503,4,2005-03-15,14198
433120,4,2004-11-16,1571
1820447,3,2005-06-16,8079
1249735,4,2005-03-03,14940
1467176,5,2004-11-28,5472
867068,5,2003-10-02,270
1170278,4,2004-03-03,3254
1889414,4,2002-04-14,4306
2280280,2,2005-07-12,1220
1359770,5,2005-10-21,6329
1850080,2,2005-02-22,16922
823519,3,2005-10-05,10759
2605125,2,2004-07-25,11173
223407,4,2003-06-10,5287
113029,5,2005-01-10,15057
1873716,3,2005-05-05,4123
2609851,4,2004-07-12,4472
2477548,5,2005-09-28,1962
150869,5,2004-08-19,14358
2150451,2,2005-01-09,15919
142270,1,2004-08-24,7545
36707,5,2004-05-19,12870
2638586,5,2005-07-10,3138
295398,4,2005-01-09,7363
1036992,3,2004-10-24,6552
509683,5,2005-07-08,14296
727242,2,2004-05-17,6119
1636987,2,2004-11-23,1324
2130443,4,2004-10-03,994
1566060,3,2004-06-02,10212
1069273,4,2004-01-30,14382
335572,5,2004-10-01,9471
502783,4,2004-06-13,295
2252502,4,2004-09-02,8826
505375,5,2004-03-15,5775
297607,3,2004-01-29,11446
1547701,5,2004-10-17,8204
685310,3,2004-10-13,13614
318301,3,2004-06-02,10872
1329779,2,2005-03-29,10359
1891868,5,2004-06-20,3017
2030888,3,2005-12-23,8334
1470317,5,2004-09-05,2660
538247,3,2005-09-07,12605
221852,4,2005-10-11,12232
1028843,3,2004-01-16,1798
1413434,3,2005-10-25,6833
524390,3,2004-11-21,17176
1476383,3,2003-03-28,6235
1111814,4,2005-05-12,4432
2331152,3,2004-07-22,8376
1927891,3,2005-01-30,4043
371868,4,2004-06-01,2252
2269379,5,2005-01-20,2163
635808,4,2005-09-12,15815
154698,3,2004-08-13,12186
2515736,4,2004-01-16,7828
1476383,5,2004-08-06,8079
1216096,4,2001-09-18,11064
1886809,4,2005-01-20,8883
90615,5,2004-10-24,11191
1551419,5,2005-08-19,8976
983674,3,2000-09-15,9593
43729,2,2005-08-08,12862
10251,4,2003-01-25,28
2319255,3,2003-09-08,4306
2624537,3,2005-06-01,9074
1658010,1,2003-10-21,8243
632842,5,2005-09-14,6971
324080,5,2004-04-29,516
1330032,3,2002-12-21,4089
1288336,1,2002-09-15,3936
2138793,3,2002-06-19,299
1893554,3,2005-10-03,7055
286783,3,2005-10-05,11040
122019,3,2004-08-18,15048
381268,3,2004-06-17,7511
759651,4,2004-07-10,15764
240869,3,2004-09-04,6670
2358238,2,2004-05-19,2462
895069,3,2005-07-15,11314
314379,2,2004-09-20,3182
950967,5,2005-05-18,483
22709,5,2004-03-09,4932
1010373,4,2005-05-03,17574
2157796,3,2005-02-01,2290
933266,4,2004-03-01,191
2329196,5,2005-10-13,11812
2096652,5,2005-10-21,16262
2240790,3,2004-06-08,7617
1376874,4,2004-02-02,1138
188870,5,2004-01-13,13614
300146,3,2002-08-22,7416
84721,1,2004-04-15,6716
1844276,3,2002-05-07,6692
1827421,3,2003-07-16,12096
729432,5,2004-06-11,6642
2198355,4,2005-02-15,6037
1281339,3,2005-05-14,11051
171185,4,2004-12-21,7586
2251124,4,2003-09-04,299
776905,4,2005-08-25,4870
1792238,5,2004-12-22,270
2336502,5,2004-05-25,6221
2379857,4,2005-04-06,6760
1307968,4,2004-11-16,2443
467917,3,2003-03-31,14970
170248,5,2005-03-09,15062
602493,5,2004-04-28,13959
2009801,3,2004-06-28,16587
352258,4,2003-04-27,15816
2464081,4,2004-03-22,7590
1008871,5,2005-04-02,6196
582996,4,2004-12-05,8107
773432,5,2005-08-15,14355
2620194,4,2004-09-02,940
1606812,5,2005-01-24,12918
2021839,5,2002-11-04,15578
164187,4,2004-04-06,12140
1953586,5,2005-09-19,14869
119029,2,2003-08-15,11999
213677,3,2002-12-20,7624
1650804,4,2004-09-15,8181
894921,4,2004-04-09,8989
1680176,4,2005-01-10,16879
743344,2,2004-02-03,13102
915571,3,2005-10-26,2462
1166342,4,2004-07-19,12161
722033,3,2002-07-11,2376
20328,4,2003-09-17,7544
1143780,3,2004-07-08,2580
2397286,5,2004-07-14,16668
641364,5,2004-01-05,329
1058034,3,2002-11-21,11875
201633,3,2005-06-27,9298
634104,3,2004-07-21,10392
169281,3,2003-03-26,3840
1976520,3,2003-10-08,550
488116,5,2004-09-21,8644
327122,4,2004-02-05,1615
1517627,4,2005-03-27,11638
2603700,4,2005-07-05,16278
2439537,4,2003-05-27,15582
1557206,5,2004-08-16,10820
1417999,5,2004-05-23,5223
1318505,3,2004-08-18,3756
1346630,3,2004-10-01,252
2387685,5,2005-09-19,12161
596918,4,2004-06-28,11837
2260739,1,2004-11-17,15182
1982129,3,2005-09-09,15449
2073460,5,2001-07-21,16668
977973,2,2005-12-28,12092
1122818,4,2005-09-08,15409
314159,4,2003-05-13,13827
1544026,4,2005-01-09,14454
437784,5,2005-08-02,3840
360421,4,2005-11-10,6931
1124963,3,2005-01-29,12497
1791533,2,2005-07-28,14660
2546915,4,2005-08-20,4884
1737176,4,2002-12-20,15733
1692302,5,2005-08-29,15063
1609975,3,2004-07-07,6978
1642040,3,2005-09-24,528
906509,4,2004-06-01,7841
2269875,3,2003-07-05,6464
405513,3,2004-05-28,6911
1528092,5,2004-10-06,2290
225934,4,2002-03-18,12034
934923,5,2004-12-26,5496
93695,1,2005-06-30,6042
148550,4,2003-06-14,17215
2320697,3,2001-11-24,7895
33711,5,2003-11-02,16384
700363,3,2003-03-31,7032
1351529,2,2004-11-03,12244
2497827,3,2004-09-05,14218
62346,5,2005-01-19,16147
1903123,2,2001-09-25,571
2506581,3,2005-05-09,14970
1863844,4,2005-05-01,16930
979155,1,2004-07-15,14131
1367596,5,2004-02-14,14909
1746482,5,2004-04-26,4951
1194594,3,2005-11-26,13526
692399,3,2004-10-14,9685
2198341,5,2005-04-29,3071
505488,4,2005-08-28,4956
83874,3,2005-11-08,7513
2302848,4,2004-07-19,6329
555886,4,2002-08-09,4912
1254452,5,2003-12-22,3817
2141713,4,2004-05-04,11677
147078,4,2005-04-14,10620
1119468,5,2005-08-04,2000
517794,1,2004-07-11,7523
195120,1,2005-07-16,11647
979563,5,2005-07-05,17412
1955464,1,2001-09-24,7521
476043,4,2005-07-12,12473
1611219,4,2004-09-05,11047
761594,3,2005-06-23,3106
357661,4,2004-10-03,1428
2631658,3,2004-10-29,12778
1972488,2,2002-10-10,10607
344549,4,2003-12-11,14978
781303,5,2004-03-17,14642
1847778,3,2005-05-23,7040
2499981,2,2005-02-02,14691
2613684,4,2004-08-02,12280
1069858,3,2005-08-18,17537
1154027,5,2004-07-28,9592
1399852,5,2002-11-19,6223
2459573,3,2003-10-23,5104
1330147,4,2005-06-09,8086
25354,4,2003-08-28,16765
801495,2,2004-06-29,15815
1660002,4,2004-12-16,9049
2171486,2,2004-04-18,3756
504298,3,2005-12-08,15057
2113095,1,2005-05-16,1861
904848,2,2005-01-19,4661
1717746,4,2005-08-13,12732
2487480,2,2004-01-21,9741
674065,3,2004-03-04,5069
1661469,3,2004-08-30,16406
416536,4,2005-01-13,14144
1517627,3,2005-03-25,13050
1832023,5,2004-09-27,5582
2606799,5,2005-02-27,3285
17062,3,2001-04-29,6642
2312124,3,2005-02-03,6034
202435,3,2004-12-15,17355
2140883,4,2002-05-07,7523
2324483,3,2005-01-11,12305
2190898,3,2003-06-28,10027
1385044,5,2005-03-22,7230
1930402,5,2004-05-21,12582
265507,3,2005-05-23,10418
2629184,3,2004-08-28,15955
1793172,3,2005-05-05,5496
1362663,3,2005-11-07,13930
1422559,5,2005-09-11,5421
1000779,2,2004-08-11,4972
1629169,4,2005-02-11,13081
1503647,3,2004-10-15,2443
1193872,4,2004-11-17,1661
1883498,5,2005-05-03,14961
279835,5,2005-08-11,11077
482781,2,2005-08-28,2128
2178729,2,2004-01-14,331
754267,3,2004-01-12,5897
2160527,2,2005-07-16,7617
2072762,1,2002-10-09,12476
837619,3,2001-04-11,15813
928604,5,2005-07-07,11283
1769766,3,2005-04-18,313
775171,3,2002-10-18,1615
572851,3,2005-06-14,14382
1451676,5,2005-02-22,4996
1040787,4,2005-04-15,8379
2477513,4,2001-11-20,8840
1740208,4,2004-03-07,8784
1343711,5,2005-10-22,11199
2043184,4,2000-02-15,15393
2645580,5,2003-12-02,4432
458414,3,2005-11-07,14855
1966351,1,2002-03-07,313
1147853,3,2005-03-09,4590
2486520,5,2003-09-11,4043
1794320,5,2004-05-04,4472
1000387,3,2005-02-07,937
2288907,4,2003-04-17,11443
424144,5,2005-12-29,16994
2360101,4,2005-05-24,10433
1541864,2,2004-07-22,11673
2091461,5,2005-02-21,7057
2152273,3,2002-11-19,2395
1667595,3,2003-06-24,13050
1671155,4,2005-06-27,6366
1121588,4,2005-06-10,7701
2263041,2,2003-09-25,12149
206857,5,2004-08-25,4912
1330841,3,2005-10-05,8131
163094,2,2005-05-03,14454
769037,3,2004-09-20,2348
2594760,3,2004-11-03,269
2216044,4,2004-02-19,16668
2378918,4,2003-01-11,2953
982010,4,2005-09-24,5187
1810030,4,2005-03-14,758
147386,3,2005-01-29,17541
20217,3,2002-12-06,3433
554932,3,2000-12-17,6287
2449915,1,2001-12-30,8086
1837276,4,2004-04-15,12911
902501,4,2005-10-24,13433
470369,4,2002-11-11,5651
2226510,4,2002-12-09,3605
305151,2,2004-01-08,10123
130451,4,2004-01-19,3879
199769,5,2003-06-10,2015
1522685,3,2005-09-07,10229
571332,2,2004-06-24,11149
22086,2,2004-12-14,5317
2362173,3,2005-09-19,3728
1496516,4,2000-09-07,6642
1813076,3,2002-09-19,12221
2085421,4,2005-11-22,16222
1755278,5,2003-08-22,1798
2367139,3,2005-04-15,16415
1483181,4,2004-12-28,6497
2536547,3,2001-03-12,17499
178032,1,2002-01-26,1975
934990,4,2005-07-13,9614
2236080,4,2004-10-24,16660
1772902,4,2005-03-10,4778
454329,3,2005-10-29,11663
562411,5,2004-08-30,9471
1709963,3,2004-06-14,3017
902361,3,2004-08-24,11999
24801,1,2000-04-05,6268
1265312,5,2005-03-07,17308
2636048,2,2003-02-11,6555
2328221,3,2004-07-10,3860
2474140,3,2005-03-09,7632
1546545,5,2004-01-27,15472
296160,5,2004-12-28,3938
1099977,4,2004-11-11,14852
2241309,3,2004-02-15,8915
2010394,2,2003-06-13,3728
473621,3,2004-08-23,1102
2578230,5,2005-03-16,9471
2152963,4,2005-06-24,9628
961389,3,2005-05-04,12904
1310071,3,2004-07-24,7590
2259064,2,2004-09-27,5190
264900,4,2004-10-11,17339
2264677,4,2005-10-29,191
1152249,3,2005-06-26,3713
865076,4,2004-06-17,1509
787192,4,2005-07-27,11888
1398211,4,2005-02-13,16922
765066,3,2004-05-17,15062
2464785,3,2005-04-30,16201
1851082,5,2005-04-12,13412
2180261,2,2005-07-07,9205
2225817,2,2004-03-20,7032
660354,4,2005-06-21,12600
2143270,5,2005-03-14,7416
2373185,3,2003-11-12,5545
2144822,3,2005-08-03,17441
111832,1,2005-07-27,5730
761594,4,2005-06-23,994
15880,4,2004-07-07,12778
136596,3,2004-09-04,4727
1401778,3,2004-11-01,17308
1860613,2,2004-08-21,16765
2303565,5,2003-03-04,14280
855309,3,2005-02-28,5250
740041,3,2003-03-11,6274
1404021,5,2005-01-11,15689
151699,4,2005-02-15,12435
2378162,3,2002-05-21,14712
1921653,4,2005-04-01,3282
801981,5,2005-02-09,6972
1585108,4,2004-10-18,12501
2632159,4,2004-05-20,148
877320,5,2005-10-15,15084
1494196,1,2004-02-15,15471
2326980,5,2004-06-18,7233
525071,2,2004-02-26,10491
729894,4,2005-04-05,15902
355330,5,2005-08-23,8764
2096659,4,2003-09-30,12494
2165353,3,2005-06-12,5191
341868,3,2005-10-19,13930
763840,5,2002-12-08,8743
302162,3,2000-04-11,10236
884870,5,2004-11-27,15471
993438,4,2005-01-19,16302
953043,1,2005-03-17,13636
2043784,5,2005-05-06,7057
2393773,1,2005-12-05,13462
2504469,3,2001-01-26,2360
2595747,4,2003-10-24,11315
943445,4,2005-11-24,9458
2356682,3,2005-10-06,5190
2453988,4,2005-06-10,11152
1225756,5,2004-11-14,11152
1168915,4,2004-04-30,13302
1968107,5,2004-12-16,16181
1923760,4,2004-04-19,7430
1815179,4,2005-03-21,1180
1742805,3,2005-02-27,6398
2023200,3,2004-11-20,2783
561941,4,2005-06-17,12911
62361,4,2004-04-21,11781
1435030,1,2004-05-17,8636
848026,3,2003-04-08,8954
2032107,4,2005-02-21,571
2439493,1,2003-03-20,11388
2264352,4,2003-12-01,12052
982690,3,2004-10-10,4972
196446,4,2003-11-26,257
1130261,3,2005-09-15,1020
476669,4,2003-08-02,17513
1868998,3,2003-12-10,15124
1562402,4,2003-06-05,7009
15402,3,2004-04-30,2452
1919770,4,2005-03-22,14358
710621,1,2005-09-05,14606
1062416,1,2005-01-05,5401
153563,4,2004-02-11,7281
2265867,4,2005-03-08,3917
1990525,3,2004-11-07,15107
1209343,3,2004-01-27,2112
1471795,5,2004-11-10,1020
1596634,5,2005-08-29,10042
1479841,5,2004-11-22,17627
459644,5,2004-07-27,313
2277814,3,2004-10-01,15421
2226693,4,2005-07-13,14667
1265624,4,2004-11-28,14454
2549783,5,2004-01-25,12034
631398,2,2005-02-01,7879
1996893,3,2005-11-02,11134
2321810,3,2005-11-10,2465
928497,4,2002-11-26,10225
894789,5,2005-11-28,5549
202590,3,2002-02-21,3161
1811688,3,2004-10-10,607
52191,4,2004-10-05,12084
2026180,3,2005-08-28,1394
2081090,5,2002-09-19,5112
2608940,4,2004-03-11,7397
759443,5,2003-11-05,5226
1370190,2,2004-11-21,10894
1394387,5,2004-08-11,8317
1661229,2,2002-07-24,3364
136249,3,2004-11-03,175
1521143,4,2004-07-07,14664
172217,3,2004-01-09,3728
74427,3,2004-08-21,5448
2502736,2,2001-12-28,9051
420482,5,2004-04-21,468
2428151,4,2004-02-02,2953
1119128,4,2004-09-04,9757
656323,4,2005-10-23,5692
1888227,4,2003-06-22,7219
550802,5,2005-01-08,15887
618011,2,2004-07-07,8177
834611,4,2005-03-22,11446
2110645,5,2004-12-18,6833
472838,3,2003-01-09,6829
175349,2,2005-12-29,14203
736927,4,2005-09-03,7401
764785,4,2000-04-08,12600
2301246,3,2004-11-17,2612
1601656,5,2005-08-29,14527
1883558,4,2005-09-20,16922
2421801,3,2005-11-02,13809
933003,3,2004-12-08,2874
1984086,4,2005-05-02,7607
1942469,3,2004-02-29,4123
1482187,4,2005-10-29,5854
380963,4,2005-04-25,7416
1800093,4,2005-12-06,8753
2270619,5,2005-05-08,7852
769037,5,2004-09-19,5614
871312,5,2004-11-13,14550
1108404,4,2003-11-02,15472
1783376,4,2005-10-23,3938
355612,5,2005-01-20,2874
2331306,5,2003-08-26,11521
370097,4,2005-06-21,3730
137594,4,2004-07-17,8651
1952492,3,2003-06-09,746
1962894,5,2001-09-05,15381
2067972,4,2004-11-19,12497
1825620,5,2005-06-07,571
109705,4,2004-01-17,14963
1311480,5,2004-09-17,16377
1595451,4,2005-01-11,17088
1900750,3,2005-05-09,14274
1583994,3,2003-12-25,11315
1520616,5,2005-03-14,4284
1633216,5,2005-08-12,15887
234639,4,2002-04-11,13763
2188378,4,2004-06-24,4472
1382479,3,2004-06-03,15385
2150420,4,2003-08-04,11064
1383617,3,2005-11-03,4159
1903582,4,2003-07-30,3756
435567,3,2005-08-25,5327
1166047,2,2004-09-12,1145
819132,2,2005-07-02,14317
474691,5,2003-01-25,15582
1601820,4,2005-02-24,13923
1639792,2,2002-03-14,2395
1833677,3,2005-06-06,5787
982690,2,2004-10-09,9481
1014836,4,2004-12-26,5087
503755,3,2005-09-28,8387
2568217,5,2004-01-23,789
2027275,3,2005-10-03,12074
1993440,4,2003-12-31,10920
728724,3,2001-07-24,4698
653682,4,2003-06-10,13593
2271228,4,2004-10-22,7511
594940,3,2005-01-05,12014
2344418,3,2001-06-20,17621
1555201,4,2005-05-10,2913
2099473,5,2004-03-09,6989
1562980,3,2005-05-24,12818
1137159,2,2005-02-25,2675
2425260,1,2002-10-19,6050
2357246,4,2005-06-21,14960
2252435,3,2003-09-29,1975
2236080,4,2004-01-29,9205
1480142,3,2003-09-20,8743
972267,4,2005-11-05,14302
1659647,4,2005-08-19,12028
26101,1,2004-03-20,6030
969530,4,2005-04-06,16948
1230248,4,2005-09-22,9051
371203,4,2005-03-03,12470
2182398,3,2005-09-20,16147
2225053,4,2005-10-24,12911
876635,5,2005-03-28,16707
2400538,5,2005-10-26,1744
378784,3,2004-12-05,2290
165060,3,2002-09-14,15124
2537167,4,2004-11-15,985
1500221,5,2004-12-02,199
1789010,3,2005-01-24,12343
2586052,3,2004-11-01,8904
2525813,5,2004-08-10,7706
2238629,4,2003-03-26,12818
620938,3,2003-09-07,5692
1352351,3,2004-04-01,11277
515313,4,2005-02-05,11451
443560,3,2004-02-03,15844
154089,4,2003-12-04,10739
1124379,3,2005-05-18,17129
297809,5,2005-08-31,10759
823015,5,2004-04-22,15425
1602153,4,2004-05-27,789
2193903,4,2005-02-28,118
2561741,4,2004-05-04,9592
977606,5,2001-08-08,16552
84970,4,2004-04-24,9340
779168,3,2003-12-06,10236
21364,5,2004-12-06,8117
293971,5,2004-12-05,3544
1478507,5,2005-08-30,2001
1562074,5,2004-03-18,7155
1988886,2,2005-02-23,3151
1922435,3,2005-06-14,2009
2026775,5,2005-06-26,2862
2163361,3,2005-08-11,5293
2162424,3,2004-08-11,2348
437578,5,2003-12-10,6235
2178645,4,2005-01-01,2430
816504,5,2003-11-24,14407
573533,2,2005-06-03,11663
1966750,3,2004-07-08,15563
755584,4,2003-10-31,4545
1040388,3,2004-07-24,3198
660821,3,2005-05-15,2173
2482881,3,2004-07-14,16118
1209635,2,2005-02-02,7555
641770,5,2005-08-09,5320
439011,4,2004-09-02,12034
770268,3,2004-07-31,7989
1962474,4,2005-07-30,5730
1480391,3,2005-09-23,3151
1901897,2,2003-11-03,5926
822193,4,2005-07-07,11521
607675,4,2003-06-12,14016
1535398,3,2005-10-04,8872
310101,4,2005-01-03,11904
583773,2,2003-09-19,7991
95084,3,2004-01-06,4080
721546,4,2005-09-20,7330
389746,4,2005-02-17,2122
476669,4,2003-12-23,896
945082,5,2004-12-20,6206
1691081,5,2005-11-03,13255
337743,5,2005-06-11,7767
1588607,3,2005-03-21,3817
2198999,3,2004-02-29,7627
2370089,3,2005-10-15,9458
2244124,3,2005-05-26,14670
1165390,4,2004-06-17,10421
706182,2,2005-08-29,6859
2145533,4,2005-05-02,516
664562,5,2005-10-06,16201
902047,2,2005-04-07,6119
1473472,5,2004-04-18,7991
1043885,3,2005-05-14,16565
2168506,3,2000-05-13,10886
2134981,4,2005-10-08,10947
1746613,4,2003-10-01,16721
263288,3,2004-10-27,3165
240342,3,2004-06-18,12911
600835,3,2003-11-02,11186
2310461,3,2005-03-27,9054
1554725,3,2004-02-04,12365
1583631,5,2005-06-27,7230
761595,4,2004-11-22,16984
419809,4,2005-07-21,3371
363192,4,2004-08-25,13392
315833,3,2003-03-25,17179
1309839,4,2005-02-28,4951
726914,4,2004-11-29,5862
48630,4,2004-08-24,197
367706,1,2003-08-07,11214
1740208,4,2004-06-02,5430
1875299,3,2004-09-01,14718
1815129,4,2005-01-26,3538
992512,4,2004-06-19,15124
2021524,4,2005-01-19,11490
180264,3,2004-09-13,12090
490789,1,2005-03-24,17441
2296108,5,2004-10-05,5292
2643806,5,2005-09-08,12785
167410,4,2002-11-09,11265
716091,4,2004-12-14,2456
1118824,3,2005-05-04,13763
1556692,4,2005-11-03,8428
2429423,5,2005-01-19,16707
1746058,3,2005-06-30,6574
463016,4,2003-09-05,3350
1114324,3,2004-11-21,6329
2254121,5,2003-08-21,6428
1191002,4,2003-09-07,10774
2394802,2,2004-02-18,1615
2066966,2,2005-01-11,17008
2165012,4,2002-03-15,1974
1189286,4,2005-10-21,14928
829782,4,2005-11-17,14103
1160801,2,2004-05-16,11323
675048,4,2004-12-29,2874
2042159,4,2005-10-09,17129
1706910,2,2004-02-08,15234
2422555,4,2003-01-18,8171
254480,5,2003-10-01,1145
1744695,4,2004-01-15,9565
2155536,2,2004-06-20,6386
424207,3,2002-04-02,15394
471673,4,2004-09-08,6196
203929,4,2003-09-10,4109
1628305,2,2005-05-31,4100
944144,1,2005-08-19,17703
2050201,4,2004-08-12,6352
1788632,5,2005-06-18,17085
1707271,3,2001-01-02,16438
1868667,4,2005-10-25,13255
1024352,3,2005-02-06,16882
2060604,4,2002-03-15,15381
276813,3,2000-12-31,12014
1251806,5,2005-09-21,7780
1310268,3,2005-06-06,15730
299557,3,2004-08-31,14691
1015462,4,2003-07-16,5191
586319,5,2005-06-08,14382
847780,3,2005-09-26,2391
