,Unnamed: 0,Cust_Id,Rating,Movie_Id
80626723,11161,376212,3,14533
100265020,18441,1637368,3,17709
49713346,15309,1496975,3,8954
47407403,682,903182,5,8544
1361588,16156,670416,3,295
65731565,67031,2303683,4,12047
37540337,44280,1067959,4,6692
52750412,14127,1490513,4,9598
88015929,41910,1374704,4,15646
42959071,53862,638999,3,7617
45853158,1758,2128541,3,8192
28932291,189088,2231824,2,5317
5339956,791,2291665,3,1087
267171,4968,2217779,3,58
47643836,66546,1725451,5,8596
38948274,5926,1706873,2,6923
79916872,125482,2419065,4,14410
88369282,956,1759484,3,15730
4191195,45270,2201356,4,798
90486930,1399,2545873,3,16118
75573138,129544,1833974,5,13651
69823295,26082,2171071,3,12672
46604816,50532,2594857,3,8376
12544817,15229,2226108,4,2395
65920003,26511,934389,5,12074
42120770,63,580231,1,7443
8188647,6223,1130133,4,1642
75315093,646,970726,3,13626
57124671,20278,2138250,2,10421
96998706,41643,1068687,5,17169
657316,79941,548340,5,175
71849181,12864,2563645,4,13007
87292158,2068,682970,2,15481
45373094,6922,113092,4,8099
83167761,6439,2491575,5,14858
84557833,9418,361375,5,15070
76603350,12029,2284160,4,13883
81911973,3744,43489,2,14663
37140080,4547,1322292,1,6609
32702420,12271,1438715,3,5939
73794047,57082,2338453,2,13391
91762971,1469,1083553,4,16303
26202086,153,2059284,5,4877
86324444,7647,1099456,4,15373
28064717,43428,1293345,3,5181
46539726,13035,1218633,4,8370
56809585,12562,1507781,3,10375
66094033,98735,412648,4,12084
68376780,30308,2637187,5,12435
77481573,84398,2620107,4,14103
78984643,50441,772991,4,14313
39690024,2112,2286568,4,7004
64706817,64550,481835,4,11812
27461882,4026,1981726,4,5084
89347988,7,2384282,5,15883
17897875,31918,1342495,3,3427
20183010,24155,1934910,3,3860
17994137,128180,688546,4,3427
50996900,56707,637631,1,9205
73810456,73491,143938,3,13391
19032,13934,673910,5,8
27326511,13914,1017644,4,5056
63018461,13516,862358,2,11446
91493165,68014,2254247,5,16265
5985164,4708,1963313,5,1180
12432538,8335,2192920,4,2391
60418532,50637,640871,4,11077
55806868,5626,2116935,3,10173
73114065,4173,1260812,5,13255
49255552,14157,2291851,4,8851
11941893,176,1379178,5,2321
43188517,134359,775308,5,7624
29298053,12132,1507611,4,5360
11265074,16920,1937370,5,2162
3550497,4261,1313404,3,682
93931271,73351,97895,1,16668
93030223,1140,695423,5,16468
3335186,1149,2396118,5,621
8396002,2761,296555,3,1666
80068429,68916,1158943,5,14454
26211980,10047,639132,5,4877
10015056,29404,1922286,5,1962
62740540,31058,2530208,3,11398
12041186,33454,2354051,3,2342
86856976,3592,1563429,5,15429
39398017,147249,874301,3,6972
51373962,2400,2321238,5,9296
45124369,195,98649,1,8021
10976177,4741,343180,3,2135
34627437,1168,2094500,4,6220
24557927,363,1366409,4,4595
6996887,25985,2129206,3,1406
55704094,109875,587018,3,10168
47734992,15028,2242166,4,8619
29417311,10444,567875,5,5391
29622056,13448,238072,5,5421
29650651,18940,295220,5,5430
42738861,35654,1159686,5,7586
388956,8133,754397,4,111
68625450,149583,2521339,4,12470
75512387,68793,917650,4,13651
37164305,11614,1715827,3,6615
44366179,6181,1150481,2,7852
4260552,1371,1636268,4,818
71903515,33668,2638560,4,13015
66154615,45097,232377,4,12090
5232148,15161,953768,3,1066
97452319,890,2368381,5,17239
56415471,2010,803829,3,10337
63431113,37,2133463,2,11537
99125084,11850,709124,3,17482
13621766,5411,328642,3,2595
33769496,22529,1013856,5,6099
94106875,17790,195044,5,16707
56713429,460,605619,2,10363
7647086,46854,2423779,3,1542
13992225,10486,818484,5,2690
45334352,5580,1051716,3,8086
92299890,126650,2235420,5,16377
38176179,78909,2439209,5,6797
84312978,8203,1766838,4,15058
81720053,82537,2646968,2,14644
51556365,78981,1909262,1,9340
39134390,10438,2046091,4,6971
87804149,93225,1644578,3,15582
69984310,6360,2361274,4,12676
60879330,29452,246903,4,11149
36195738,9981,1475204,1,6437
89098108,9377,1670187,3,15829
56828442,31419,1045444,4,10375
68620544,144677,2175461,5,12470
74339531,97866,2412435,3,13462
42324261,13011,1256290,1,7511
26772206,78711,721577,4,4972
78658882,3775,1277092,4,14280
40277943,19582,2389185,2,7155
57296874,31641,339261,3,10436
21438713,2192,116252,3,4027
34715071,12674,465827,3,6231
90775950,5880,137464,5,16150
99526018,10145,235952,4,17560
13689703,50294,1766810,3,2612
3011940,3205,1813891,1,569
49703393,5356,1195319,4,8954
68095037,110,2176385,4,12352
87387859,3381,486822,4,15529
91037032,6071,1496580,5,16209
87671634,998,1465943,4,15570
8653218,55340,2301501,2,1719
52963570,1613,2333858,3,9628
6999190,28288,80697,3,1406
16622076,4374,1712616,4,3224
35269075,155824,900855,5,6287
41958076,13272,1037705,4,7406
30079992,3628,2352700,4,5499
98844169,7404,1508003,5,17441
82768211,1197,1482414,4,14759
59948016,99052,2182611,1,11022
57143727,7769,2487127,1,10423
60074281,67141,2228811,2,11040
35452365,14,2518357,4,6336
29326587,5179,1713321,4,5363
5827155,102273,836244,2,1145
58943273,1327,1134764,5,10828
72598702,8923,1293105,5,13102
99837383,349,2220742,3,17622
13274673,8291,231839,4,2519
24038846,3137,1789994,2,4493
13448392,7147,59150,5,2578
67274580,2582,2122847,3,12275
62922618,30483,2051376,5,11443
51209811,12524,1497752,1,9254
25045027,145,2137371,2,4667
19903764,220,1504988,3,3810
12834218,90080,1157185,1,2452
7133361,39783,934874,4,1428
37919684,4266,294938,3,6739
53222003,1526,1339537,1,9681
27159135,9665,2009562,4,5050
15413371,12450,1311587,4,2955
41851843,61898,2076743,5,7397
192119,99321,2243122,4,30
63890611,9601,470843,5,11663
66398029,39036,2114321,3,12155
29953948,35073,107209,5,5496
87923233,10529,733486,5,15609
17365427,49797,835271,4,3333
78716817,77,2577151,3,14289
95351420,28950,2574257,3,16912
7808428,56462,2453259,3,1561
62426667,33471,2255285,3,11323
74859968,22560,1871881,1,13555
13930431,4290,205263,1,2675
56035684,4657,1549483,3,10230
14663314,12494,1533807,2,2813
20335934,6712,2218787,5,3864
15361936,13079,740698,2,2953
92695141,10923,173220,3,16415
77634070,13456,2307569,2,14118
14886452,12855,209127,4,2866
41692176,63831,1738284,4,7364
25696523,7786,2274507,3,4761
62235193,7501,1770429,5,11314
99835867,37835,1221897,4,17621
72778427,23184,1334208,5,13129
88273848,43359,2270028,4,15702
50800785,28360,182761,4,9188
12187781,8756,2514566,5,2371
38256212,2293,2636500,4,6829
69994202,16252,1979447,3,12676
88183528,2802,1086617,1,15689
95170208,74214,1640271,5,16882
25024334,37149,1200000,3,4661
30462814,9723,553538,3,5571
38359702,18507,1595740,3,6833
13449885,8640,1404386,4,2578
92962589,12382,1207975,3,16459
84062486,59624,2173286,3,14999
88373518,5192,894141,4,15730
2973436,545,133119,2,554
58611686,6238,2220725,5,10773
8704414,3810,245884,4,1744
50409944,2180,1746455,3,9110
5502316,32393,727257,5,1110
59544592,28534,1066756,4,10947
4658265,2149,2612179,5,907
34822597,20066,1852581,4,6240
98197517,27607,11020,5,17339
93983158,825,631426,4,16672
34452636,54372,1311672,4,6205
77713595,1935,2332765,2,14146
100111527,1491,1391782,1,17675
90347048,75797,81998,4,16082
3448394,31603,700040,4,658
62552239,89150,808086,4,11337
56767160,12216,946572,3,10371
39814646,1435,363930,3,7037
52099534,1233,639610,3,9459
42221719,21728,1634163,3,7494
49115954,6623,2578073,3,8840
42001031,34172,1691501,2,7416
23329403,431,605833,1,4369
1746413,9730,634927,3,330
45980062,4605,968569,3,8246
13865541,35297,2063575,5,2660
14521901,304,1172980,4,2794
81621168,7076,299824,5,14642
70637706,38028,880327,3,12799
28857551,114348,1955627,4,5317
38764676,22812,878979,3,6874
99017958,23863,2268398,4,17474
41703506,1406,406952,3,7368
61512082,520,950169,3,11199
29408090,1223,1747304,4,5391
48505850,6091,2006269,5,8753
3826292,646,2364377,4,733
12551564,21976,2556176,5,2395
76279547,9940,1783950,5,13798
23331529,2557,1328996,2,4369
21915093,7927,2237101,2,4127
91826816,2127,2329520,4,16313
52931470,4498,127676,2,9621
40628620,448,554840,3,7217
93279907,18196,1336217,4,16532
2577673,12717,2137372,2,473
8916601,995,2037342,3,1780
46482678,2774,531010,3,8344
28923829,180626,1935214,4,5317
89614737,6932,1945559,4,15922
82744612,7374,771837,3,14755
81398584,48140,1941776,5,14606
22860685,146590,1754517,5,4306
34820539,18008,1648119,3,6240
77957014,43016,2033500,3,14185
34569966,108395,2295532,2,6206
40366926,9487,751091,4,7163
81066867,42240,996677,4,14574
54823213,432,1251664,3,10022
86109519,3203,1010768,5,15317
22667968,10016,2179499,4,4302
31132336,11140,1494062,3,5692
1191044,6873,2625412,4,270
61633527,9422,2336240,3,11219
83720588,6178,1103492,5,14953
7441573,689,246410,4,1481
19045749,105648,17864,4,3624
32267173,99202,1759007,4,5862
93221422,32356,63394,4,16522
93365704,21220,980485,4,16552
17810150,7007,2106827,5,3418
36222587,8872,1437590,5,6445
33636440,18459,1428243,5,6060
14618009,17173,901090,3,2803
56743590,741,1175391,3,10366
22636795,4279,93917,3,4287
34244444,7153,958197,5,6190
75772031,55615,896745,3,13705
32341309,9394,417476,5,5882
80180003,15785,1407034,2,14459
67663627,7453,267378,4,12309
74897363,238,4016,4,13567
88971178,4893,1722346,5,15815
50283226,21740,2231750,4,9054
49965685,12551,2166741,5,9003
64612853,4029,894287,1,11805
85724405,116517,571081,4,15205
52904322,79067,2502995,3,9617
7634773,34541,2204272,3,1542
35632493,17583,462526,4,6350
89757262,29646,173060,4,15952
90672509,69305,2196187,2,16139
85351762,35271,2606374,3,15151
97875344,7388,1571988,4,17319
76606578,15257,788643,3,13883
70638388,485,1646449,4,12800
83471634,2848,823802,4,14911
96510140,46652,2307765,5,17129
28314773,59000,1606727,5,5226
17833624,30481,1055364,4,3418
18815723,25716,396029,3,3610
14633009,5186,80055,3,2809
81192862,5575,451394,4,14590
23619294,4236,92910,3,4420
78811906,2392,755151,4,14303
877299,60506,731889,4,197
83008250,7668,1740812,4,14825
56018253,9152,395672,2,10229
3351959,6035,55760,4,629
67832288,150529,1508966,4,12317
70102340,18765,168261,3,12694
9051556,92188,2359695,3,1798
54519891,21841,343139,5,9940
52623294,21343,1925991,5,9592
53085810,7632,1546373,4,9645
34416444,18180,918801,2,6205
49237874,729,170446,3,8849
63608899,50943,1199888,4,11607
71305057,97176,1996263,2,12911
9489250,49683,1967935,5,1865
51003018,62825,1053644,4,9205
85450286,56989,1867712,4,15156
20106788,859,910595,3,3830
41406782,28613,2375581,3,7330
12185772,6747,79524,4,2371
8096789,7956,1531853,5,1625
26668274,17948,1964299,3,4956
39554892,16367,1412559,4,6978
73474054,810,2377847,5,13342
53707100,17112,553035,3,9757
96003119,26883,1763703,4,17004
41613943,447,428322,3,7362
6472911,11284,916268,4,1267
91924741,43083,1480498,4,16339
20454715,3129,1893586,4,3886
70499817,44857,2390628,3,12785
6594682,319,2499476,2,1303
91267519,78102,1394957,3,16242
92887910,29305,1569889,4,16452
5942388,19985,2602674,5,1174
79555550,145859,683714,2,14367
42736163,32956,1420006,3,7586
99063533,34097,228464,2,17479
4214611,68686,470200,3,798
97296017,12136,1164575,5,17195
25817654,12584,959440,4,4801
52886752,61497,228791,3,9617
7462740,648,2634393,3,1485
41438453,12024,2435864,4,7331
19077057,136956,105235,4,3624
70391237,9821,794999,5,12774
13309417,151,1952172,3,2529
86654908,15879,432375,2,15409
23313165,18628,782242,4,4364
78567121,810,1792741,1,14259
79295455,31340,852166,4,14358
29575357,4929,12007,5,5414
91630982,5331,2258984,3,16281
30281417,13312,2028327,5,5538
24123780,3428,2020079,2,4520
52648923,46972,909745,4,9592
67753326,71567,2474353,3,12317
31855600,15523,1295623,5,5807
93198467,9401,5168,2,16522
98063647,24803,690426,5,17328
51874390,32906,2432644,1,9415
62179466,2491,486798,2,11286
43846085,43738,2172948,2,7745
27521812,47321,2238144,5,5085
39435340,9708,489676,5,6974
18166465,337,2496561,5,3455
77886840,1803,2441692,1,14167
12659663,18800,25323,5,2430
15402051,1130,2611663,3,2955
29142762,40463,1448849,3,5327
61666819,4436,1419103,4,11227
83894850,6656,799339,4,14963
79031688,97486,603306,5,14313
48613474,69230,751518,4,8764
80179716,15498,1062070,4,14459
53537558,16593,2406259,3,9741
56487882,2451,2551585,4,10358
77172128,3535,1048793,1,14047
14791511,50796,92394,4,2862
92860809,2204,1382530,4,16452
81716060,78544,812660,3,14644
70988206,88045,2387683,4,12870
65792587,1971,2476207,3,12054
32423670,1753,838052,4,5899
14744316,3601,387744,4,2862
82695863,11329,341806,3,14737
94092454,3369,759651,4,16707
82498038,37333,1068252,4,14718
61041973,65943,36853,4,11152
38608746,43344,1486312,5,6859
94835746,5108,295520,3,16858
77125055,1580,2418823,5,14040
53591118,33488,2611426,4,9756
60182442,23384,128611,5,11051
58211552,10840,2230100,5,10664
93517898,722,2559165,1,16589
94843632,6904,2555614,5,16859
56151982,26160,1446981,4,10241
9690433,3254,2574246,5,1905
99009011,14916,28329,3,17474
49248259,6864,48592,5,8851
6050762,70306,1323805,5,1180
61953858,27678,1897522,5,11279
29914741,3347,1123886,3,5493
92469989,68319,2158968,4,16384
93343704,1323,655121,3,16551
16830442,4373,520584,4,3267
23506081,10774,2226142,4,4393
56555285,69854,1514607,4,10358
33648836,30855,1672756,3,6060
57477552,4814,1970006,3,10491
27154445,4975,2347743,4,5050
91902699,21041,888987,5,16339
25579638,53712,2227764,2,4745
18557690,3680,1197214,5,3542
23547157,5086,465571,3,4402
42725296,22089,95905,3,7586
58228858,2334,941279,1,10669
35385575,20573,1957985,3,6329
33183615,65558,2337681,5,6029
33307253,29973,751906,3,6034
82628195,77407,942523,4,14725
79569804,2381,2496831,2,14376
71814591,4881,1524132,4,12999
68349122,2650,850185,3,12435
72619012,29233,1497159,4,13102
11854402,10749,2140799,5,2290
11257769,9615,1163403,5,2162
69511079,87,574441,5,12589
96609684,3155,1784946,5,17146
13434293,11493,1640519,5,2577
4647122,4682,89248,4,900
84697670,14320,469724,3,15099
39280980,30212,2094538,4,6972
55041930,102,318032,4,10051
44514241,5765,1043885,4,7886
57611977,43826,1704929,1,10550
8295448,39930,1479004,5,1650
93850475,12189,1612706,3,16660
91232310,42893,2037749,5,16242
3743257,1722,2041533,5,711
80617756,2194,575221,5,14533
47795863,5199,2464431,5,8635
50366027,86,1194420,1,9090
61830711,47877,299859,3,11265
74172661,32460,1214691,4,13439
351802,10873,2495357,4,97
79357803,5603,1323534,1,14363
53766437,42671,1358046,4,9768
30133828,27014,1771725,3,5515
44463824,156,504195,4,7882
89742018,14402,1949341,4,15952
99302264,71,2600558,3,17509
68265801,12988,911238,3,12399
67129979,2522,376114,4,12243
34199170,26230,1819660,3,6166
65158788,5626,1414980,4,11904
42133480,2006,1622594,1,7453
75780416,1847,183305,3,13707
78688054,32947,1343658,3,14280
88907400,7393,2239949,3,15803
26957166,101121,1158127,4,4996
61388723,103573,359806,3,11182
78158957,739,2467777,4,14211
33613667,627,1041042,3,6051
37795495,36436,2590580,3,6720
23330738,1766,2585184,5,4369
76976162,9721,2555373,3,13981
64133307,4170,1700919,3,11678
52606155,4204,2500407,4,9592
50669627,5324,1913,5,9156
30167185,2417,2121581,3,5516
63783248,4882,2544445,3,11647
91256419,67002,1397051,2,16242
24432379,98148,1116370,1,4577
45105803,9227,360005,4,8019
89228031,3571,1167845,5,15846
90892276,3123,416518,3,16181
1809859,46138,1644956,4,331
30161498,54684,1542709,3,5515
100179249,32173,515436,1,17692
80014765,15252,1389883,5,14454
46634352,26288,2119505,3,8379
68485657,9790,410312,3,12470
20851460,80944,742026,3,3925
19894076,6222,2483096,5,3801
16483134,668,223590,2,3192
77538578,22477,752931,4,14109
58800998,226,549518,4,10805
70602707,3029,2139750,5,12799
95332207,9737,1999275,4,16912
11900346,1032,1072312,4,2300
37230404,1357,1373098,5,6630
97125418,18064,1976745,5,17174
95843620,20753,2017250,5,16984
78301554,45117,1419370,4,14218
46126365,3764,1097470,4,8301
63275687,31576,981500,5,11521
87548729,3124,1321540,4,15555
83999326,2103,1908523,3,14990
45585216,7229,2162828,2,8149
58853437,6657,842601,5,10820
18758429,50482,910792,4,3605
537859,6789,230185,4,156
14152577,1660,1739615,4,2735
94126309,37224,1454756,4,16707
40903343,54962,986682,5,7234
68157941,3715,1593270,4,12359
60197870,4544,2068698,4,11062
46613241,5177,1570813,4,8379
29185018,693,2483379,2,5345
46513927,12917,1775569,4,8357
77327473,3419,375148,3,14060
30481403,28312,134181,3,5571
58297062,553,541239,4,10704
51494774,17390,1846591,3,9340
49983360,1,2625420,2,9010
29605055,1084,2282041,4,5416
52478159,3052,712091,3,9546
76395311,139,479424,3,13833
18325101,18,412207,3,3493
56198106,14934,352062,3,10255
64662614,20347,413125,5,11812
413552,542,22718,4,115
72067121,110223,479222,5,13050
7058342,1167,2208125,5,1409
556409,8462,835759,3,166
44186153,36404,1109678,4,7786
69937826,1366,765090,5,12673
49736750,38713,719563,4,8954
41672614,44269,321894,5,7364
58417631,64703,1725226,5,10730
63866323,6356,863588,5,11662
40813753,46591,2503178,4,7233
2162201,38362,415540,3,406
74211332,11325,2349885,2,13451
645879,68504,549080,3,175
97976180,47418,1658753,4,17324
19053209,113108,1922827,4,3624
73897328,12007,2569291,4,13402
77488577,91402,1957472,5,14103
46449924,428,945830,5,8339
25725581,3953,2082270,4,4774
45972608,10993,172191,4,8243
52115769,4343,2398373,3,9469
37619933,123876,2080153,2,6692
98970885,7727,2150746,3,17467
30423108,39663,716649,5,5561
70928160,27999,1825087,5,12870
15448506,32104,2383986,2,2960
21790346,6329,352583,1,4123
55036136,9777,1769985,3,10044
27662674,6275,1921400,3,5104
50447827,17944,302344,3,9111
74116999,19194,1057032,4,13433
12744012,62,1043452,1,2451
95874258,8075,1950952,5,16992
5032461,3705,1766246,4,1012
25154860,16573,2510967,3,4683
74608385,5664,2020976,4,13511
28494884,6358,1253689,3,5254
8995826,36458,931442,4,1798
31963699,22289,2630478,5,5814
48850042,12996,400793,3,8803
86581373,46353,1445659,2,15394
90577282,71683,1947136,4,16128
38672835,5933,1347010,4,6860
35738801,16316,758850,2,6362
28763083,19880,1328230,2,5317
19755608,2215,83992,4,3768
46812433,318,2531399,3,8389
50110175,19115,1308128,3,9048
72877565,22901,1652105,4,13195
20327167,200,1691774,1,3863
75168015,706,546017,4,13614
55003537,97225,1253222,3,10042
89793869,21214,885437,3,15953
8427564,12088,2141435,3,1682
52626701,24750,340807,5,9592
32720976,30827,1888146,3,5939
6797530,12652,865920,4,1324
71148553,3254,1383829,4,12894
55353756,39865,1801739,4,10123
83930389,3983,2166193,4,14970
52956312,13416,2271853,3,9625
52751965,15680,2290300,4,9598
99190353,10397,379544,3,17494
41601077,30939,1937532,2,7356
89079974,8781,1811373,2,15820
66311417,18517,2189452,3,12140
49751627,53590,385734,4,8954
90756777,34037,1919294,4,16147
45369883,3711,2503276,3,8099
13769462,36868,714249,3,2617
89018964,20171,2405573,5,15816
82903725,63996,340555,4,14780
88671577,35063,1920790,1,15764
42825430,943,661672,5,7598
89467136,3982,2118898,4,15893
14760130,19415,912483,4,2862
59564134,48076,1938231,3,10947
53232633,12156,935389,3,9681
95935050,24214,60856,5,16997
8751574,50970,1333260,5,1744
5654377,9340,2494615,2,1144
94568567,12813,530869,5,16784
30068664,149789,2207802,4,5496
100032156,258,123091,3,17635
1748945,12262,1767795,5,330
31507301,2340,2475820,5,5762
11911179,3284,887932,5,2304
20254249,95394,1811210,4,3860
31171069,28628,162822,2,5695
33929945,1422,1125733,3,6120
44244194,3481,604335,5,7824
79149271,10255,838584,1,14317
84734088,24188,438727,5,15105
72270855,6639,795986,4,13074
33193682,75625,458760,5,6029
1732000,61583,1955442,5,329
4772453,2001,1205174,3,956
16004356,90663,1494735,3,3106
99550800,34927,2223310,4,17560
95386745,9319,322771,4,16922
6136118,27832,2409398,3,1202
38663289,97887,281938,3,6859
25374974,43209,424505,4,4705
1528686,30939,1436917,4,312
49904029,12214,381352,4,8989
78504539,7439,2269029,3,14241
37330412,9455,259720,4,6642
22749385,35290,2068683,1,4306
92257943,84703,322536,5,16377
26749074,55579,2351276,3,4972
1989497,489,2037452,1,360
4565017,88189,1384573,3,886
44253922,8358,1094850,2,7826
52842383,17128,555840,4,9617
71087542,3317,1892457,4,12890
43440220,2304,410553,4,7642
34569920,108349,249936,3,6206
68317204,544,17174,5,12421
11423439,30389,136287,5,2178
70660343,5836,937688,5,12811
71878136,8289,537083,4,13015
63466069,2270,119681,5,11551
64065324,75345,1135676,3,11677
40670289,37949,444517,3,7219
84925761,5279,2593882,4,15110
64367713,28934,1842096,2,11745
90975303,8092,2492756,5,16201
38434028,16281,1138691,4,6844
25329365,343,417641,5,4704
2741917,85573,213427,3,483
48528346,10301,1588735,5,8754
29943131,24256,353145,4,5496
40560667,58624,366688,5,7193
45382395,16223,2534061,3,8099
10703438,618,822400,4,2111
65169736,16574,1948450,4,11904
2084871,1960,80697,3,390
33488549,11144,1521596,4,6042
99912228,3940,116552,4,17627
46838380,21125,2420395,4,8393
62675785,91,1387049,3,11385
47415811,1005,1589197,4,8545
21925837,3866,2016869,4,4135
16943089,36628,2256573,5,3282
96616133,5506,1481612,4,17147
99025024,30929,1457690,4,17474
60829570,37966,675886,3,11139
16813837,7494,1369301,4,3265
78887709,67345,678625,4,14312
7465194,1293,2047577,5,1488
99455654,15622,2317980,4,17541
98507705,7004,1376339,4,17385
66758845,14686,1910947,3,12186
36407669,39495,2503710,4,6464
73130579,20687,2409822,5,13255
61458421,1003,1983762,4,11198
85544269,4193,1283609,3,15181
28429621,48070,666196,4,5239
17884444,18487,932975,3,3427
79587942,680,1892661,5,14382
61852685,69851,1931375,4,11265
96686788,68853,734010,3,17149
88891275,8007,1171927,3,15800
61813709,30875,519761,3,11265
1956223,52117,543568,3,357
62840262,1565,330800,5,11416
24740488,68591,1155138,4,4640
59090077,6094,1745700,4,10854
81527978,74745,429706,5,14621
37915124,652,926867,4,6738
38721369,1641,2642389,3,6868
27239360,65750,267937,3,5054
85571871,18717,1916105,5,15182
48749594,91221,2385435,5,8782
14606922,6086,125288,5,2803
43159088,104930,65300,5,7624
62681217,812,672416,3,11388
89924718,1922,1280119,4,15991
57407612,68315,39673,4,10451
62328833,101141,1717526,1,11314
100394863,25867,2394666,4,17762
29345941,24533,1025458,2,5363
52189865,72757,2454699,5,9471
19783205,10999,851008,5,3782
25608530,82604,134744,5,4745
36695188,3441,1242659,2,6498
14976242,61461,2019332,3,2874
7909568,16688,868919,3,1585
47920025,4762,854849,1,8641
58801299,527,2191675,1,10805
13206041,2671,1843723,3,2499
18657748,22672,173583,4,3579
50365743,6604,1150125,2,9089
63972161,17986,337892,2,11673
13258291,216,332627,3,2515
74398810,2237,1258971,1,13471
37097003,20216,2482316,3,6596
94261632,38603,2223935,1,16721
7378336,58793,2017133,5,1470
3394033,4,2587619,1,644
49341115,653,1245270,2,8881
65704180,39646,918101,3,12047
22523886,40504,1705164,3,4266
54112226,800,733039,3,9848
75102967,47422,2274659,4,13593
13489585,6129,167032,3,2580
42498116,35381,1770787,5,7521
47606249,28959,2240492,1,8596
67262098,5078,70328,3,12263
43822432,20085,2483075,5,7745
13327456,3549,851268,2,2533
85625708,17820,1793425,5,15205
91254868,65451,2480982,5,16242
93607362,47447,2607443,4,16604
86206668,27707,948702,5,15342
94393857,10023,181644,4,16760
3741375,97,752094,4,710
46419210,24939,1378126,4,8334
99458386,18354,922431,4,17541
43912756,6,1778851,5,7751
77147874,22420,1218633,2,14042
7498105,1173,1823272,4,1503
54663148,79325,1955923,4,9960
45946052,8035,2606799,4,8232
78711396,9042,1451965,5,14283
62382881,48095,346441,5,11315
56116564,5859,958531,4,10240
98152562,300,1883558,4,17334
76373053,15112,1419948,3,13827
18954106,14005,507231,5,3624
30929117,42187,2342016,3,5628
78812353,2839,2091589,4,14303
80732202,96195,2591782,4,14538
71142640,2807,1877497,3,12892
17484655,20217,291830,5,3355
6552007,29404,1716583,2,1289
88024125,50106,174242,3,15646
100273038,26459,905246,4,17709
38076915,611,950589,5,6776
92081432,16581,2581876,4,16357
46473432,23936,291735,5,8339
48966166,6088,2549780,2,8818
4040497,133,1352363,1,764
31851391,11314,769851,4,5807
89895849,3636,256465,4,15975
5725369,487,1513370,3,1145
18167627,426,1295303,5,3456
22715238,1143,896606,5,4306
81008210,508,2121641,5,14566
79424216,14525,755887,5,14367
58795373,186,911003,2,10796
28417087,35536,982201,4,5239
48537993,1013,459145,3,8756
88481359,22337,836293,4,15755
28105063,83774,1735762,4,5181
96341651,71080,1205462,4,17088
77319537,23747,2391866,3,14056
39320121,69353,1492353,5,6972
82816641,9723,236037,4,14776
98045886,7042,1239051,4,17328
25917391,19430,697915,3,4829
72539796,2701,420526,2,13091
72763596,8353,726543,4,13129
36274693,18692,203810,4,6449
69133621,24946,2282041,5,12513
37709515,14154,950967,2,6708
36411326,43152,1596299,2,6464
85244440,209753,841432,5,15124
34538152,76581,1863197,4,6206
88505627,46605,705904,4,15755
38668182,1280,2438169,4,6860
35585902,32713,2561723,4,6347
95510187,2646,1605485,4,16946
76711055,20515,194923,3,13923
13306677,7237,49355,3,2528
75283514,22593,345759,5,13622
58112306,52925,2190996,3,10625
92598005,49982,2171103,3,16390
63801834,23468,2014655,4,11647
36693714,1967,1718042,4,6498
9810265,123086,2646347,3,1905
23353562,24590,1347523,2,4369
34087849,101089,595626,3,6134
40524963,22920,2529452,4,7193
81296705,7950,2537719,4,14601
59687850,7240,529849,4,10970
34778653,25237,2148675,4,6235
62748265,38783,1832861,3,11398
74520626,2025,794999,5,13489
2927447,4504,1016426,5,550
21620963,51427,408189,4,4056
4795012,17008,1481000,4,962
17109891,67479,1086448,5,3290
95260073,4474,434769,3,16901
8992276,32908,2197844,4,1798
22627849,13498,1634685,5,4284
70828357,14632,1437326,1,12843
16916489,10028,1673702,1,3282
428327,12544,559114,5,118
75718943,2527,2040387,4,13705
90862133,29152,2095624,4,16169
95756328,24680,1270839,5,16969
100338472,893,566526,5,17743
11422126,29076,1994402,5,2178
95766756,35108,767767,5,16969
61036018,59988,1559737,3,11152
70852727,1694,2525782,4,12852
48179140,1802,2528364,3,8679
29086041,30419,1455126,2,5320
87676871,1165,2040853,3,15576
5585634,2387,1231136,4,1123
20632463,946,445432,5,3907
18968760,28659,450207,3,3624
522950,2501,1250515,3,152
49582511,20637,2173557,5,8915
47631592,54302,2522308,4,8596
47040957,251,477738,2,8440
47960395,34981,1039848,3,8644
57732262,1893,1530118,4,10575
70683222,13563,1190537,4,12818
962136,4729,1812001,3,216
12607976,55,1673689,3,2411
14921246,6465,1823926,3,2874
26851349,3958,412381,4,4995
44504684,2834,920039,2,7885
78503927,6827,308312,4,14241
93170455,1623,2321370,4,16516
61543580,8720,1454798,5,11209
92840777,233,636262,3,16441
16899671,21,2407624,5,3276
62031559,37625,1850080,4,11283
33955379,298,2610287,3,6126
55559998,4737,1431253,3,10159
26963713,107668,2332688,4,4996
69053021,20316,255247,4,12501
39891243,6365,276449,3,7048
44691227,7534,1123276,4,7928
21341514,28054,1485832,2,3966
18320984,24220,2643057,4,3489
41904232,45412,1729805,4,7399
36258185,2184,2463059,4,6449
56838460,41437,1145768,5,10375
65601500,25984,175445,3,12034
79501159,91468,2207402,4,14367
4092998,40006,176414,3,788
36754168,15173,474492,3,6510
32207291,39320,937100,4,5862
20824827,54311,778256,1,3925
9872017,184838,2465216,5,1905
51945389,58104,121510,3,9426
45952474,133,1901577,1,8233
86153779,15458,700469,2,15339
20901695,7,386766,4,3933
50412018,4254,142761,4,9110
90370253,99002,1812124,4,16082
68518419,42552,2454286,3,12470
